timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1688556016323,625,GET All Activities,200,OK,StressTest 1-10,text,true,,36933,149,11,11,https://dummyjson.com/users,472,0,317
1688556016948,1,Get Users,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: mywebappbbfinal-appservice.scm.azurewebsites.net,StressTest 1-10,text,false,,2126,0,11,11,https://mywebappbbfinal-appservice.scm.azurewebsites.net/comments/?postid=1,0,0,0
1688556016349,634,GET All Activities,200,OK,StressTest 1-11,text,true,,36933,149,10,10,https://dummyjson.com/users,480,0,321
1688556016984,0,Get Users,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: mywebappbbfinal-appservice.scm.azurewebsites.net,StressTest 1-11,text,false,,2126,0,10,10,https://mywebappbbfinal-appservice.scm.azurewebsites.net/comments/?postid=1,0,0,0
1688556016383,691,GET All Activities,200,OK,StressTest 1-12,text,true,,36933,149,9,9,https://dummyjson.com/users,690,0,320
1688556017075,1,Get Users,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: mywebappbbfinal-appservice.scm.azurewebsites.net,StressTest 1-12,text,false,,2126,0,9,9,https://mywebappbbfinal-appservice.scm.azurewebsites.net/comments/?postid=1,0,0,1
1688556016431,662,GET All Activities,200,OK,StressTest 1-13,text,true,,36933,149,8,8,https://dummyjson.com/users,662,0,346
1688556017094,0,Get Users,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: mywebappbbfinal-appservice.scm.azurewebsites.net,StressTest 1-13,text,false,,2126,0,8,8,https://mywebappbbfinal-appservice.scm.azurewebsites.net/comments/?postid=1,0,0,0
1688556016476,630,GET All Activities,200,OK,StressTest 1-14,text,true,,36933,149,7,7,https://dummyjson.com/users,630,0,316
1688556017107,0,Get Users,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: mywebappbbfinal-appservice.scm.azurewebsites.net,StressTest 1-14,text,false,,2126,0,7,7,https://mywebappbbfinal-appservice.scm.azurewebsites.net/comments/?postid=1,0,0,0
1688556016631,630,GET All Activities,200,OK,StressTest 1-17,text,true,,36933,149,6,6,https://dummyjson.com/users,630,0,311
1688556016580,681,GET All Activities,200,OK,StressTest 1-16,text,true,,36933,149,6,6,https://dummyjson.com/users,681,0,355
1688556016530,731,GET All Activities,200,OK,StressTest 1-15,text,true,,36933,149,6,6,https://dummyjson.com/users,730,0,394
1688556017262,1,Get Users,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: mywebappbbfinal-appservice.scm.azurewebsites.net,StressTest 1-15,text,false,,2126,0,6,6,https://mywebappbbfinal-appservice.scm.azurewebsites.net/comments/?postid=1,0,0,1
1688556017262,1,Get Users,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: mywebappbbfinal-appservice.scm.azurewebsites.net,StressTest 1-17,text,false,,2126,0,6,6,https://mywebappbbfinal-appservice.scm.azurewebsites.net/comments/?postid=1,0,0,1
1688556017262,1,Get Users,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: mywebappbbfinal-appservice.scm.azurewebsites.net,StressTest 1-16,text,false,,2126,0,6,6,https://mywebappbbfinal-appservice.scm.azurewebsites.net/comments/?postid=1,0,0,1
1688556016730,657,GET All Activities,200,OK,StressTest 1-19,text,true,,36933,149,3,3,https://dummyjson.com/users,654,0,348
1688556016700,687,GET All Activities,200,OK,StressTest 1-18,text,true,,36933,149,3,3,https://dummyjson.com/users,547,0,378
1688556017387,2,Get Users,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: mywebappbbfinal-appservice.scm.azurewebsites.net,StressTest 1-18,text,false,,2126,0,3,3,https://mywebappbbfinal-appservice.scm.azurewebsites.net/comments/?postid=1,0,0,2
1688556017387,2,Get Users,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: mywebappbbfinal-appservice.scm.azurewebsites.net,StressTest 1-19,text,false,,2126,0,3,3,https://mywebappbbfinal-appservice.scm.azurewebsites.net/comments/?postid=1,0,0,2
1688556016785,618,GET All Activities,200,OK,StressTest 1-20,text,true,,36933,149,1,1,https://dummyjson.com/users,617,0,312
1688556017403,1,Get Users,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: mywebappbbfinal-appservice.scm.azurewebsites.net,StressTest 1-20,text,false,,2126,0,1,1,https://mywebappbbfinal-appservice.scm.azurewebsites.net/comments/?postid=1,0,0,1
1688556198172,806,GET All Activities,200,OK,StressTest 1-1,text,true,,36933,149,18,18,https://dummyjson.com/users,802,0,482
1688556198244,731,GET All Activities,200,OK,StressTest 1-4,text,true,,36933,149,18,18,https://dummyjson.com/users,729,0,405
1688556198328,650,GET All Activities,200,OK,StressTest 1-5,text,true,,36933,149,18,18,https://dummyjson.com/users,645,0,327
1688556198337,642,GET All Activities,200,OK,StressTest 1-6,text,true,,36933,149,18,18,https://dummyjson.com/users,637,0,318
1688556198172,807,GET All Activities,200,OK,StressTest 1-2,text,true,,36933,149,18,18,https://dummyjson.com/users,802,0,483
1688556198196,780,GET All Activities,200,OK,StressTest 1-3,text,true,,36933,149,18,18,https://dummyjson.com/users,778,0,453
1688556198388,637,GET All Activities,200,OK,StressTest 1-7,text,true,,36933,149,19,19,https://dummyjson.com/users,631,0,324
1688556198440,625,GET All Activities,200,OK,StressTest 1-8,text,true,,36933,149,20,20,https://dummyjson.com/users,622,0,315
1688556198484,654,GET All Activities,200,OK,StressTest 1-9,text,true,,36933,149,20,20,https://dummyjson.com/users,651,0,317
1688556198991,164,Get User,200,OK,StressTest 1-5,text,true,,1699,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,164,0,0
1688556198991,165,Get User,200,OK,StressTest 1-1,text,true,,1699,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,165,0,0
1688556198991,168,Get User,200,OK,StressTest 1-4,text,true,,1699,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,168,0,0
1688556198991,169,Get User,200,OK,StressTest 1-2,text,true,,1699,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,169,0,0
1688556198991,169,Get User,200,OK,StressTest 1-6,text,true,,1699,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,169,0,0
1688556198991,172,Get User,200,OK,StressTest 1-3,text,true,,1699,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,172,0,0
1688556198555,626,GET All Activities,200,OK,StressTest 1-10,text,true,,36933,149,20,20,https://dummyjson.com/users,621,0,314
1688556199027,154,Get User,200,OK,StressTest 1-7,text,true,,1699,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,154,0,0
1688556198593,625,GET All Activities,200,OK,StressTest 1-11,text,true,,36933,149,20,20,https://dummyjson.com/users,622,0,312
1688556199066,153,Get User,200,OK,StressTest 1-8,text,true,,1698,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,153,0,0
1688556198636,626,GET All Activities,200,OK,StressTest 1-12,text,true,,36933,149,20,20,https://dummyjson.com/users,624,0,318
1688556199138,159,Get User,200,OK,StressTest 1-9,text,true,,1698,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,159,0,0
1688556199155,161,create user,200,OK,StressTest 1-5,text,true,,1192,237,20,20,https://dummyjson.com/users/add,161,0,0
1688556199160,162,create user,200,OK,StressTest 1-6,text,true,,1192,237,19,19,https://dummyjson.com/users/add,160,0,0
1688556199160,162,create user,200,OK,StressTest 1-2,text,true,,1192,237,19,19,https://dummyjson.com/users/add,161,0,0
1688556199156,166,create user,200,OK,StressTest 1-1,text,true,,1192,237,19,19,https://dummyjson.com/users/add,164,0,0
1688556198688,634,GET All Activities,200,OK,StressTest 1-13,text,true,,36933,149,18,18,https://dummyjson.com/users,475,0,320
1688556199160,161,create user,200,OK,StressTest 1-4,text,true,,1192,237,18,18,https://dummyjson.com/users/add,161,0,0
1688556199163,160,create user,200,OK,StressTest 1-3,text,true,,1192,237,17,17,https://dummyjson.com/users/add,159,0,0
1688556199181,154,create user,200,OK,StressTest 1-7,text,true,,1192,237,14,14,https://dummyjson.com/users/add,154,0,0
1688556199181,154,Get User,200,OK,StressTest 1-10,text,true,,1698,196,14,14,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,154,0,0
1688556199219,156,create user,200,OK,StressTest 1-8,text,true,,1192,237,13,13,https://dummyjson.com/users/add,156,0,0
1688556198746,630,GET All Activities,200,OK,StressTest 1-14,text,true,,36932,149,12,12,https://dummyjson.com/users,629,0,316
1688556199218,158,Get User,200,OK,StressTest 1-11,text,true,,1698,196,12,12,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,158,0,0
1688556198789,628,GET All Activities,200,OK,StressTest 1-15,text,true,,36932,149,12,12,https://dummyjson.com/users,626,0,318
1688556199274,155,Get User,200,OK,StressTest 1-12,text,true,,1698,196,12,12,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,155,0,0
1688556199299,155,create user,200,OK,StressTest 1-9,text,true,,1192,237,12,12,https://dummyjson.com/users/add,155,0,0
1688556198833,643,GET All Activities,200,OK,StressTest 1-16,text,true,,36932,149,11,11,https://dummyjson.com/users,640,0,327
1688556199328,156,Get User,200,OK,StressTest 1-13,text,true,,1698,196,11,11,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,156,0,0
1688556199336,155,create user,200,OK,StressTest 1-10,text,true,,1192,237,11,11,https://dummyjson.com/users/add,155,0,0
1688556198882,626,GET All Activities,200,OK,StressTest 1-17,text,true,,36932,149,10,10,https://dummyjson.com/users,471,0,316
1688556199376,159,create user,200,OK,StressTest 1-11,text,true,,1192,237,10,10,https://dummyjson.com/users/add,159,0,0
1688556199376,159,Get User,200,OK,StressTest 1-14,text,true,,1698,196,10,10,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,159,0,0
1688556198933,623,GET All Activities,200,OK,StressTest 1-18,text,true,,36932,149,9,9,https://dummyjson.com/users,621,0,313
1688556199429,158,create user,200,OK,StressTest 1-12,text,true,,1192,237,9,9,https://dummyjson.com/users/add,155,0,0
1688556199418,169,Get User,200,OK,StressTest 1-15,text,true,,1698,196,8,8,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,165,0,0
1688556199476,155,Get User,200,OK,StressTest 1-16,text,true,,1698,196,8,8,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,155,0,0
1688556198991,646,GET All Activities,200,OK,StressTest 1-19,text,true,,36932,149,8,8,https://dummyjson.com/users,642,0,336
1688556199484,153,create user,200,OK,StressTest 1-13,text,true,,1192,237,8,8,https://dummyjson.com/users/add,153,0,0
1688556199034,628,GET All Activities,200,OK,StressTest 1-20,text,true,,36932,149,7,7,https://dummyjson.com/users,622,0,311
1688556199508,155,Get User,200,OK,StressTest 1-17,text,true,,1698,196,7,7,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,155,0,0
1688556199536,160,create user,200,OK,StressTest 1-14,text,true,,1192,237,7,7,https://dummyjson.com/users/add,160,0,0
1688556199556,157,Get User,200,OK,StressTest 1-18,text,true,,1698,196,6,6,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,156,0,0
1688556199590,157,create user,200,OK,StressTest 1-15,text,true,,1192,237,6,6,https://dummyjson.com/users/add,157,0,0
1688556199632,154,create user,200,OK,StressTest 1-16,text,true,,1192,237,5,5,https://dummyjson.com/users/add,154,0,0
1688556199637,156,Get User,200,OK,StressTest 1-19,text,true,,1698,196,4,4,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,156,0,0
1688556199665,157,Get User,200,OK,StressTest 1-20,text,true,,1698,196,4,4,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,157,0,0
1688556199667,157,create user,200,OK,StressTest 1-17,text,true,,1192,237,4,4,https://dummyjson.com/users/add,157,0,0
1688556199713,154,create user,200,OK,StressTest 1-18,text,true,,1192,237,3,3,https://dummyjson.com/users/add,154,0,0
1688556199793,155,create user,200,OK,StressTest 1-19,text,true,,1192,237,2,2,https://dummyjson.com/users/add,155,0,0
1688556199822,158,create user,200,OK,StressTest 1-20,text,true,,1192,237,1,1,https://dummyjson.com/users/add,158,0,0
1688556425275,1184,GET All Activities,200,OK,StressTest 1-1,text,true,,36933,149,20,20,https://dummyjson.com/users,1034,0,863
1688556425581,885,GET All Activities,200,OK,StressTest 1-8,text,true,,36933,149,20,20,https://dummyjson.com/users,882,0,557
1688556425427,1039,GET All Activities,200,OK,StressTest 1-5,text,true,,36933,149,20,20,https://dummyjson.com/users,1036,0,717
1688556425682,784,GET All Activities,200,OK,StressTest 1-10,text,true,,36933,149,20,20,https://dummyjson.com/users,634,0,457
1688556425384,1131,GET All Activities,200,OK,StressTest 1-4,text,true,,36933,149,20,20,https://dummyjson.com/users,976,0,819
1688556425479,1036,GET All Activities,200,OK,StressTest 1-6,text,true,,36933,149,20,20,https://dummyjson.com/users,880,0,723
1688556425629,889,GET All Activities,200,OK,StressTest 1-9,text,true,,36933,149,20,20,https://dummyjson.com/users,883,0,574
1688556425290,1241,GET All Activities,200,OK,StressTest 1-2,text,true,,36933,149,20,20,https://dummyjson.com/users,1227,0,913
1688556425831,702,GET All Activities,200,OK,StressTest 1-13,text,true,,36933,149,20,20,https://dummyjson.com/users,537,0,372
1688556425783,750,GET All Activities,200,OK,StressTest 1-12,text,true,,36933,149,20,20,https://dummyjson.com/users,735,0,420
1688556425731,802,GET All Activities,200,OK,StressTest 1-11,text,true,,36933,149,20,20,https://dummyjson.com/users,786,0,471
1688556425333,1200,GET All Activities,200,OK,StressTest 1-3,text,true,,36933,149,20,20,https://dummyjson.com/users,1188,0,870
1688556425528,1006,GET All Activities,200,OK,StressTest 1-7,text,true,,36933,149,20,20,https://dummyjson.com/users,996,0,674
1688556425877,657,GET All Activities,200,OK,StressTest 1-14,text,true,,36933,149,20,20,https://dummyjson.com/users,644,0,325
1688556425929,622,GET All Activities,200,OK,StressTest 1-15,text,true,,36933,149,20,20,https://dummyjson.com/users,621,0,316
1688556425982,638,GET All Activities,200,OK,StressTest 1-16,text,true,,36933,149,20,20,https://dummyjson.com/users,477,0,322
1688556426471,154,Get User,200,OK,StressTest 1-8,text,true,,1699,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,154,0,0
1688556426464,162,Get User,200,OK,StressTest 1-1,text,true,,1698,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,162,0,0
1688556426470,157,Get User,200,OK,StressTest 1-10,text,true,,1698,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,157,0,0
1688556426471,157,Get User,200,OK,StressTest 1-5,text,true,,1698,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,157,0,0
1688556426033,621,GET All Activities,200,OK,StressTest 1-17,text,true,,36933,149,20,20,https://dummyjson.com/users,465,0,310
1688556426517,161,Get User,200,OK,StressTest 1-4,text,true,,1698,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,161,0,0
1688556426517,161,Get User,200,OK,StressTest 1-6,text,true,,1698,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,161,0,0
1688556426518,162,Get User,200,OK,StressTest 1-9,text,true,,1698,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,162,0,0
1688556426532,152,Get User,200,OK,StressTest 1-2,text,true,,1698,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,152,0,0
1688556426533,153,Get User,200,OK,StressTest 1-12,text,true,,1698,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,153,0,0
1688556426534,155,Get User,200,OK,StressTest 1-14,text,true,,1698,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,155,0,0
1688556426533,156,Get User,200,OK,StressTest 1-3,text,true,,1698,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,156,0,0
1688556426533,156,Get User,200,OK,StressTest 1-11,text,true,,1698,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,156,0,0
1688556426533,156,Get User,200,OK,StressTest 1-13,text,true,,1698,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,156,0,0
1688556426534,156,Get User,200,OK,StressTest 1-7,text,true,,1698,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,156,0,0
1688556426073,617,GET All Activities,200,OK,StressTest 1-18,text,true,,36933,149,20,20,https://dummyjson.com/users,616,0,310
1688556426551,156,Get User,200,OK,StressTest 1-15,text,true,,1698,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,156,0,0
1688556426135,618,GET All Activities,200,OK,StressTest 1-19,text,true,,36933,149,20,20,https://dummyjson.com/users,618,0,310
1688556426621,158,Get User,200,OK,StressTest 1-16,text,true,,1698,196,20,20,https://dummyjson.com/users/1?postid=1&postid=2&postid=3&postid=4&postid=5,158,0,0
1688556426625,159,create user,200,OK,StressTest 1-8,text,true,,1192,237,20,20,https://dummyjson.com/users/add,159,0,0
1688556426626,158,create user,200,OK,StressTest 1-1,text,true,,1192,237,20,20,https://dummyjson.com/users/add,158,0,0
1688556426628,159,create user,200,OK,StressTest 1-5,text,true,,1192,237,20,20,https://dummyjson.com/users/add,159,0,0
